"","bicor_test","cor_test","MAE_test","maxBiCor_Cor"
"cg14309858",0.934015446550151,0.966223436088002,0.00285576797800663,0.966223436088002
"cg14311821",0.975351751329045,0.98353564062544,0.00741558680861376,0.98353564062544
"cg14311946",0.930584533987652,0.961082971474993,0.00744700515452951,0.961082971474993
"cg14312965",0.655420969248799,0.679012653566598,0.00380314918351599,0.679012653566598
"cg14314614",0.746194228739275,0.763600528672443,0.00259448279146828,0.763600528672443
"cg14314729",0.98709943245103,0.989006327208019,0.00619176133307472,0.989006327208019
"cg14315406",0.931156085903819,0.932458403174339,0.00359200828621298,0.932458403174339
"cg14315889",0.999247708669405,0.999777903922904,0.000370507250731844,0.999777903922904
"cg14317609",0.817493017732008,0.948733954815549,0.00276764794765121,0.948733954815549
"cg14318001",0.729324305249082,0.793474919969829,0.00113380706372479,0.793474919969829
"cg14318480",0.992820547953906,0.993656213467438,0.00113215649445769,0.993656213467438
"cg14319409",0.932127371770788,0.948250650831165,0.0136225157530689,0.948250650831165
"cg14319651",0.702521933407985,0.792795956013018,0.0173194868672418,0.792795956013018
"cg14319933",0.912072598069001,0.968927945117034,0.00856176166853123,0.968927945117034
"cg14321127",0,0,0.00282350720322899,0
"cg14322287",0.91873786924344,0.897485396022844,0.0036548898803335,0.91873786924344
"cg14322760",0.892665649537307,0.973647614195814,0.00910182432451989,0.973647614195814
"cg14323200",0.911996000341201,0.918804378823254,0.000943037066318431,0.918804378823254
"cg14327329",0.86690811023352,0.966310766909199,0.00422747349063507,0.966310766909199
"cg14328037",0.954371252462541,0.985359291238606,0.00268583339482095,0.985359291238606
"cg14329157",0.999758326513989,0.999775369551578,0.00116259530311714,0.999775369551578
"cg14329189",0.855672070369819,0.87865823887355,0.00878014244495259,0.87865823887355
"cg14331170",0.989942446610963,0.998837887784323,0.000326178905391272,0.998837887784323
"cg14331389",0.973532045665883,0.970953659549211,0.00898467565933261,0.973532045665883
"cg14331586",0.499139890685703,0.984437510927178,0.00469130506394921,0.984437510927178
"cg14331899",0.989093622505057,0.995350785371821,0.0019778381045521,0.995350785371821
"cg14331911",0.999663873834838,0.999799386137368,5.20107055762553e-05,0.999799386137368
"cg14332252",0.720812027742833,0.747471171586981,0.00204712778888932,0.747471171586981
"cg14332483",0.916264005973102,0.912729849608509,0.00192957665453158,0.916264005973102
"cg14333067",0.956734266317458,0.961080165624908,0.00114410355468048,0.961080165624908
"cg14333389",0.933756167852353,0.954624491770065,0.00107401811796271,0.954624491770065
"cg14333709",0.946144265204347,0.947395396383924,0.00497270456460851,0.947395396383924
"cg14334310",0.978789815108254,0.982024431833481,0.00758384440629845,0.982024431833481
"cg14334315",0.938064555330098,0.945684663300173,0.00906407104825149,0.945684663300173
"cg14334667",0.967591974303003,0.976639977538922,0.00782620182866586,0.976639977538922
"cg14335863",0.884388022057913,0.865940045481798,0.00465837851033607,0.884388022057913
"cg14336003",0.620606329984015,0.660489391007648,0.00407092725909511,0.660489391007648
"cg14337109",0.952653908352048,0.943050103634212,0.00584075260713821,0.952653908352048
"cg14337931",0.99066913301834,0.99564065590646,0.000330203434066811,0.99564065590646
"cg14338113",0.831080473454085,0.811894698766451,0.00317645143546263,0.831080473454085
"cg14338569",0.96236583469517,0.962059352169923,0.000933165574246275,0.96236583469517
"cg14339272",0.77358026278659,0.764635940706047,0.00523576072826148,0.77358026278659
"cg14341218",0.94875776313246,0.957257408569238,0.00171867803957587,0.957257408569238
"cg14341524",0.917000094326421,0.967422371223401,0.0113015374911966,0.967422371223401
"cg14342898",0.926843851537682,0.947205368689484,8.12444526807066e-05,0.947205368689484
"cg14343580",0.850259668749652,0.856652728934909,0.0300419331869526,0.856652728934909
"cg14344369",0.981208337710759,0.98104871455029,0.000613404674563278,0.981208337710759
"cg14345676",0.844068766928442,0.873847043775621,0.00171256418667887,0.873847043775621
"cg14346040",0.989481698495022,0.990004462943848,0.00113255208202223,0.990004462943848
"cg14347559",0.999608757996157,0.999666984587817,0.000232701321094209,0.999666984587817
"cg14348462",0.873573228415823,0.969284456959937,0.00461038173661588,0.969284456959937
"cg14349785",0.969817564176565,0.972205789045394,0.00560469356617105,0.972205789045394
"cg14350002",0.981016463913251,0.980591722365741,0.00144320936373995,0.981016463913251
"cg14351528",0.735877411421094,0.730817555403036,0.00226080609884612,0.735877411421094
"cg14352765",0.978801332732529,0.979999990008602,0.00215989352192114,0.979999990008602
"cg14354194",0.762764371714094,0.851785386976232,0.0100733221526551,0.851785386976232
"cg14354288",0.983983870366071,0.992359020105347,0.000507042272949509,0.992359020105347
"cg14355611",0.575096396157062,0.847886798103209,0.0220288732786037,0.847886798103209
"cg14360110",0.771495343562898,0.854578842955534,0.00191723332889471,0.854578842955534
"cg14360468",0.972864651634127,0.982115294812351,0.000939798174011519,0.982115294812351
"cg14360629",0.99724792893354,0.997457269002086,0.00060283994207555,0.997457269002086
"cg14360779",0.976166760759256,0.976221612916535,0.00237943933995971,0.976221612916535
"cg14360838",0.977271644207427,0.979841974982959,0.00960264236212394,0.979841974982959
"cg14361627",0.875309131942422,0.901361312150207,0.016632659673585,0.901361312150207
"cg14361734",0.963878977934815,0.972311241084908,0.00423592750136387,0.972311241084908
"cg14361875",0.947531376795448,0.986613841786058,0.00823987146606919,0.986613841786058
"cg14361911",0.796147832849813,0.766449314865955,0.00130915583595201,0.796147832849813
"cg14362113",0.990604396543941,0.993599321151327,0.0015470368157699,0.993599321151327
"cg14362508",0.999634348787281,0.999963067282884,0.0003315674337801,0.999963067282884
"cg14363797",0.995099415960621,0.99505339314308,0.00150686354729561,0.995099415960621
"cg14365239",0.614333570429524,0.670451993798887,0.00365961468744797,0.670451993798887
"cg14365488",0.998922213491823,0.999946823903317,0.00135591176544603,0.999946823903317
"cg14366285",0.976702227223609,0.982178433453026,0.00139229352658504,0.982178433453026
"cg14367547",0.634524349183429,0.632910497034667,0.00393942334388053,0.634524349183429
"cg14368225",0.967235676300418,0.972208133337137,0.000635232984389278,0.972208133337137
"cg14368704",0.968778924066797,0.977081837470285,0.000984655916588639,0.977081837470285
"cg14368732",0.754846553431942,0.757106697111504,0.00365179452151899,0.757106697111504
"cg14370345",0.28324971199488,0.968573417516313,0.00716769428562991,0.968573417516313
"cg14371358",0.973875189356383,0.978913364932632,0.00704089471671731,0.978913364932632
"cg14372254",0.894415050952364,0.960849771070829,0.0111719682188561,0.960849771070829
"cg14372662",0.977643569412658,0.987703620680963,0.00192780104538604,0.987703620680963
"cg14374045",0.889321536149283,0.902229044561713,0.00105412864765075,0.902229044561713
"cg14374207",0.999340565822936,0.999837481357302,3.25223437602773e-05,0.999837481357302
"cg14374760",0.532743801307706,0.695294580443394,0.00281932685750219,0.695294580443394
"cg14375000",0.999556003789016,0.999796164871611,0.000129042964170507,0.999796164871611
"cg14375270",0.610817770701895,0.616755894815206,0.00176061305035879,0.616755894815206
"cg14375647",0.989600473529988,0.995171656187731,0.000737737430790031,0.995171656187731
"cg14375924",0.703453083204942,0.690918532858706,0.00177796112526274,0.703453083204942
"cg14375999",0.733351050617344,0.861437092416651,0.00281838434100151,0.861437092416651
"cg14378629",0.895832238316735,0.909659738732106,0.00250788734421969,0.909659738732106
"cg14380289",0.472494273910557,0.482006061852727,0.00454677621950467,0.482006061852727
"cg14380464",0.714010440980356,0.786092614672139,0.0652451828506743,0.786092614672139
"cg14381350",0.917943428945824,0.968051915246906,0.029793419683009,0.968051915246906
"cg14381517",0.792819636611799,0.791291126242353,0.00102818198110788,0.792819636611799
"cg14381766",0.684297426903185,0.630940165730756,0.00720021563596279,0.684297426903185
"cg14382932",0.565405975604616,0.985607438673256,0.00350019178520139,0.985607438673256
"cg14383000",0.902780095886699,0.906241268922415,0.00559188413383122,0.906241268922415
"cg14383179",0.851702375563535,0.864588649582743,0.00192562342303454,0.864588649582743
"cg14383707",0.280609560980986,0.881275280151492,0.00664011987793106,0.881275280151492
"cg14383729",0.775825065965182,0.837618085487617,0.00245190178006222,0.837618085487617
"cg14384416",0.941688588945038,0.962886743401039,0.0083106208847693,0.962886743401039
"cg14384491",0.829497353721496,0.897659368870831,0.00177182171982021,0.897659368870831
"cg14387043",0.854423743241676,0.899918501736113,0.0107601456918054,0.899918501736113
"cg14387632",0.297080399195913,0.676792327238563,0.00692039804032962,0.676792327238563
"cg14387950",0.329937587270856,0.291594177442902,0.0018144229257489,0.329937587270856
"cg14388852",0.85775095053335,0.930180356953914,0.0027509155281969,0.930180356953914
"cg14390750",0.727722072760319,0.867103348463453,0.0115790836226309,0.867103348463453
"cg14391426",0.926664033201913,0.938656873114862,0.00128027288676591,0.938656873114862
"cg14391592",0.992875437902736,0.996771893555842,0.00147565750306344,0.996771893555842
"cg14392375",0.994094627137916,0.999990444353685,0.000346000329482121,0.999990444353685
"cg14395491",0.811291563051153,0.861970382455043,0.0144933532511966,0.861970382455043
"cg14395666",0.863573101335301,0.852698998449904,0.00194476573391467,0.863573101335301
"cg14396426",0,0,0.0119214531594277,0
"cg14396995",0.96505759470095,0.965117393065215,0.0119585730382705,0.965117393065215
"cg14397160",0.981238702625656,0.98534549975245,0.00116996653857787,0.98534549975245
"cg14397495",0.985036659669595,0.989130640272025,0.000367915498958371,0.989130640272025
"cg14397546",0,0,0.0220133568038588,0
"cg14397701",0.490060883436842,0.99034047347144,0.00340939250812899,0.99034047347144
"cg14397740",0.995706807460916,0.996203139170537,0.00132268337726066,0.996203139170537
"cg14398345",0.940189204719106,0.947555202328874,0.00061070713485134,0.947555202328874
"cg14398903",0.426302389782317,0.455930687657072,0.00188824254281117,0.455930687657072
"cg14399158",0.936100399550951,0.951049023100575,0.00138329518531605,0.951049023100575
"cg14399520",NA,NA,0.0133354155511074,NA
"cg14399645",0.904354453562554,0.91065543856728,0.000762959886378015,0.91065543856728
"cg14400627",NA,NA,0.0825278869237523,NA
"cg14401402",NA,NA,0.0401628260077792,NA
"cg14403393",0.70644889453047,0.691830392080422,0.00409606623867065,0.70644889453047
"cg14403641",NA,NA,0.0484506427020724,NA
"cg14403768",0.869695017518148,0.894174674399495,0.00475506061493364,0.894174674399495
"cg14405266",0.324245130227968,0.333155459286514,0.00266087641399772,0.333155459286514
"cg14405497",0.994912295502951,0.996305635510229,0.000291096383710027,0.996305635510229
"cg14405944",0.973266808668279,0.986943295727357,0.0021832090429493,0.986943295727357
"cg14405975",0.990338357900439,0.992054070226973,0.000237621549893541,0.992054070226973
"cg14406300",0.152152861821176,0.149532377335296,0.00195304899380016,0.152152861821176
"cg14407961",0.893915354538073,0.906997104257254,0.0197574526369906,0.906997104257254
"cg14408048",0.993471759809281,0.994315067612091,0.000269137418973109,0.994315067612091
"cg14408969",0.992141787475108,0.992586109786375,0.000629672896622312,0.992586109786375
"cg14409223",0.731214304481876,0.76962734591113,0.0528582166524534,0.76962734591113
"cg14409958",0.941529560095693,0.947408698681244,0.00077476344305414,0.947408698681244
"cg14411125",0.913978489574016,0.972550580254922,0.0212195570352246,0.972550580254922
"cg14411132",0.899960584220413,0.971382794406837,0.00331026879895618,0.971382794406837
"cg14411282",0.791359712815501,0.873242991751001,0.00444071291882342,0.873242991751001
"cg14411456",0.974278506057623,0.969327643899848,0.00592936497404986,0.974278506057623
"cg14412072",0.757595919591014,0.809269376600978,0.00278779232409565,0.809269376600978
"cg14415024",0.881866672179516,0.876167037637926,0.00376069558051405,0.881866672179516
"cg14415460",0.721112663750152,0.657571088933575,0.0028588259398547,0.721112663750152
"cg14415687",0.972709293347318,0.980579876762242,0.00259379122847514,0.980579876762242
"cg14415958",0.820833423963282,0.842837016987802,0.00334601991384711,0.842837016987802
"cg14415959",0.487654091279417,0.746365299430102,0.0161930922625509,0.746365299430102
"cg14415978",0.968229475681028,0.971423285315755,0.00106611299454412,0.971423285315755
"cg14416589",0.843168960106336,0.874981702789888,0.0215455716644972,0.874981702789888
"cg14419060",NA,NA,0.00281972213766785,NA
"cg14419276",0.839134823867963,0.947387484643437,0.0114806026717655,0.947387484643437
"cg14419939",0.969092111742383,0.971194179145296,0.00124664007539543,0.971194179145296
"cg14420219",0.993101880266254,0.99325396015479,0.000363219448487162,0.99325396015479
"cg14421030",0.950450584663654,0.9637866429691,0.0105161709728559,0.9637866429691
"cg14421309",0.667924705181939,0.707764063505606,0.00436778077566677,0.707764063505606
"cg14422733",0.789527577198874,0.946495545589436,0.00439086259581317,0.946495545589436
"cg14423778",0.920273796237857,0.931978778190265,0.00808139274472534,0.931978778190265
"cg14424049",0.837639452606006,0.825336712765387,0.0012624388718552,0.837639452606006
"cg14424414",0.984417343189234,0.986743353841783,0.000656736446103479,0.986743353841783
"cg14424497",0.935389098567703,0.927743147155202,0.000823090743671318,0.935389098567703
"cg14424579",0.999848839206339,0.999903730380291,6.06214751218137e-05,0.999903730380291
"cg14424836",0.290050529705519,0.284725817375636,0.00170647939998564,0.290050529705519
"cg14424841",0.980607940515309,0.988777610183978,0.000371575310806282,0.988777610183978
"cg14425465",0.916968215769745,0.941195438284866,0.00793157699380098,0.941195438284866
"cg14426076",0.567871445974919,0.787566729438087,0.0364036622948262,0.787566729438087
"cg14426987",0.916151578697913,0.91353981337636,0.000791484937978391,0.916151578697913
"cg14427009",0.963945294039041,0.967080548498419,0.0163036285946126,0.967080548498419
"cg14427100",0.844724582690516,0.875800177679083,0.00430433020596527,0.875800177679083
"cg14427328",0.98947925145938,0.995581242614162,0.000706194278414451,0.995581242614162
"cg14427818",0.87528724951671,0.890095419658078,0.00737384916642447,0.890095419658078
"cg14427821",0.836164052710501,0.912232710172649,0.000597879560119509,0.912232710172649
"cg14428370",0.407938056806781,0.948169591499521,0.0276178489003788,0.948169591499521
"cg14428543",0.712929940511663,0.713323318758269,0.00254934073575032,0.713323318758269
"cg14429826",0.989888556625003,0.995132661407946,0.000374825254128575,0.995132661407946
"cg14429861",0.798851965964358,0.836347457169696,0.0207141294722382,0.836347457169696
"cg14430223",0.368605670430394,0.217937790523333,0.0140429852224511,0.368605670430394
"cg14431257",0.98514667615647,0.989811646967203,0.00370528194051828,0.989811646967203
"cg14431689",0.94894027143497,0.955002408984317,0.0151506698452188,0.955002408984317
"cg14433164",0.960841301482547,0.96206181261429,0.0017605470915909,0.96206181261429
"cg14433960",0,0,0.0737188243161826,0
"cg14434028",0.891279806428643,0.900420639720324,0.00473330767422092,0.900420639720324
"cg14435444",0.786565648331605,0.801020869232744,0.00332734292501135,0.801020869232744
"cg14435709",0.959494629539569,0.957809865137276,0.0173356277629951,0.959494629539569
"cg14435788",0.805507195556632,0.80636401319153,0.00967189740738966,0.80636401319153
"cg14435862",0.945983060280263,0.968876598973135,0.00317288210435462,0.968876598973135
"cg14436031",0.999442200411018,0.999711501795108,0.00015983003633524,0.999711501795108
"cg14436094",0.909868209310396,0.948091726417065,0.00169413346875236,0.948091726417065
"cg14437289",0.93325155673419,0.946213015100816,0.00115186767960679,0.946213015100816
"cg14438983",0.565819929372555,0.620092837719054,0.001389508669076,0.620092837719054
"cg14439745",0.987778655222387,0.988079646523213,0.00217860149856397,0.988079646523213
"cg14440112",0.708166747214888,0.942738172895052,0.00155776229152715,0.942738172895052
"cg14440927",0.897663195789534,0.904744892573263,0.00187031271560195,0.904744892573263
"cg14441435",0.858434970222961,0.940940712712875,0.016238559578013,0.940940712712875
"cg14441538",0.88075974482358,0.871196588290611,0.00306411815729115,0.88075974482358
"cg14443182",0.958228881583524,0.965113022503623,0.00339916884623875,0.965113022503623
"cg14443857",0.929106930806258,0.924006134204125,0.000924639041145425,0.929106930806258
"cg14443903",0.952039691560787,0.953483617446156,0.00135022004404023,0.953483617446156
"cg14444195",0.987439900456649,0.98880935022453,0.000339282965692522,0.98880935022453
"cg14444486",0.987359749286873,0.987035342374187,0.00447705188869596,0.987359749286873
"cg14444596",0.967294996622591,0.967395468801748,0.00100156603317175,0.967395468801748
"cg14444723",0.868302136028352,0.879091297034863,0.00982175237916472,0.879091297034863
"cg14444871",0.679430549407821,0.733386615766001,0.00159520387335677,0.733386615766001
"cg14445321",0.855454364121969,0.893358145054014,0.0070226953737994,0.893358145054014
"cg14448621",0.935400778042708,0.937119914514998,0.0010892124939703,0.937119914514998
"cg14449721",NA,NA,0.0372865489932466,NA
"cg14449733",0.879842609527555,0.892382169327468,0.00587711931964896,0.892382169327468
"cg14449811",0.999916504155711,0.999899927748892,0.000141350554573597,0.999916504155711
"cg14450387",0,0,0.00391192460089879,0
"cg14451207",0.999742288501003,0.999835477134288,2.10159150698377e-05,0.999835477134288
"cg14452141",0.453833556690664,0.529966256674989,0.00388246281360999,0.529966256674989
"cg14452952",0.956496551623854,0.960979611106625,0.000641990825594074,0.960979611106625
"cg14453487",0.976176401189324,0.985449325136817,0.00405288436919238,0.985449325136817
"cg14453620",0.991627647777467,0.994864475240403,0.00164948600576825,0.994864475240403
"cg14454077",0.919394284512684,0.940874957538478,0.0015337502572596,0.940874957538478
"cg14454290",0.549435701309363,0.583302101565258,0.00136045944518592,0.583302101565258
"cg14454643",0,0,0.072473195436932,0
"cg14455689",0.99341564502033,0.99540289179224,0.000771910710981483,0.99540289179224
"cg14456245",0.840928244359416,0.909067615727388,0.000889822258926254,0.909067615727388
"cg14456595",0.815164243216186,0.834516434912218,0.00262134070777759,0.834516434912218
"cg14456915",0.945270117935171,0.972058042533118,0.00217597578332669,0.972058042533118
"cg14457603",0.665520948482366,0.87371945001915,0.0138036209382595,0.87371945001915
"cg14458317",0.99863517030355,0.999345907282589,0.000235367341380743,0.999345907282589
"cg14458704",0.979268303122908,0.985507738080471,0.00300885149050989,0.985507738080471
"cg14458992",0.994250162836525,0.996533966527752,0.00427582280317668,0.996533966527752
"cg14459284",NA,NA,0.00173887083752766,NA
"cg14459747",0.85021216578064,0.873910482134674,0.00536132203496412,0.873910482134674
"cg14460924",0.594753472300217,0.613082296866766,0.00532295711562775,0.613082296866766
"cg14461910",0.909762265172404,0.913299846521773,0.00237878975079849,0.913299846521773
"cg14462513",0.82885299649426,0.850252667569466,0.00654888661927384,0.850252667569466
"cg14464354",0.521912997136367,0.529263104746985,0.00211945459833229,0.529263104746985
"cg14464416",0.999652392352682,0.999841369701065,0.00101127209367557,0.999841369701065
"cg14464509",0.789013592507895,0.81550763473781,0.00174884710381524,0.81550763473781
"cg14464958",0.832842087793776,0.95484170569508,0.0165560630127481,0.95484170569508
"cg14465076",0.905209165421293,0.911377320782309,0.0234045472053851,0.911377320782309
"cg14466155",0,0,0.0171542747013464,0
"cg14466734",0.509764123433273,0.532045069576156,0.00164579860155439,0.532045069576156
"cg14466787",0.965968434490114,0.962418877964762,0.00433178630531639,0.965968434490114
"cg14467140",NA,NA,0.00636448718926741,NA
"cg14467637",0.909690782703603,0.905665227092892,0.00293933622552139,0.909690782703603
"cg14467682",0.927496030684561,0.935956025528632,0.000656877182986069,0.935956025528632
"cg14467787",0.971149365127784,0.988888556305066,0.00650213139023572,0.988888556305066
"cg14467840",0.959490605042068,0.95667723491045,0.00247275098058158,0.959490605042068
"cg14469373",0.9312879808884,0.954906564341645,0.000617110266522725,0.954906564341645
"cg14471781",0.804759481327209,0.846756504907932,0.00584548850003602,0.846756504907932
"cg14471793",0.993356733326183,0.99708447294887,0.00057592454279054,0.99708447294887
"cg14471944",0,0,0.0137716664483084,0
"cg14471976",0,0,0.00536978257932741,0
"cg14472440",0.989467902199508,0.991937622307006,0.00116738525967687,0.991937622307006
"cg14472560",0.84317417499197,0.919482288315849,0.00135394507204967,0.919482288315849
"cg14472711",NA,NA,0.00349890238096645,NA
"cg14473016",0.83891436450477,0.86941925518823,0.0052479965976888,0.86941925518823
"cg14473568",0.980224336165296,0.9850011144223,0.00531631180828014,0.9850011144223
"cg14475241",NA,NA,0.117917898931487,NA
"cg14475875",0.989843391699946,0.99264364939038,0.00359724710338761,0.99264364939038
"cg14475919",0.810284069798346,0.876769597336096,0.00058453087766408,0.876769597336096
"cg14477420",0.934591174096,0.954831467948467,0.000757573851061122,0.954831467948467
"cg14477590",0.88706773224274,0.901773484018098,0.000637859124699743,0.901773484018098
"cg14477767",0.983822389055409,0.990188067155187,0.002060134951748,0.990188067155187
"cg14478165",0.873725080926185,0.898799197168054,0.00219484813537513,0.898799197168054
"cg14481339",0.968137156018873,0.978795233570115,0.00120774659686723,0.978795233570115
"cg14481650",NA,NA,0.00878966324472324,NA
"cg14482397",0.976730971156288,0.967925611772564,0.00902948579274443,0.976730971156288
"cg14482811",0.904289273061273,0.905245465328204,0.0135498832963605,0.905245465328204
"cg14483235",0.915561193207792,0.944416256075979,0.0163089091136003,0.944416256075979
"cg14484647",0.391720288201868,0.96331775895289,0.00385150677364127,0.96331775895289
"cg14484649",0.999493584860387,0.999499720561911,0.000812104622063686,0.999499720561911
"cg14485755",0.972371477706028,0.9680450342269,0.00496303729350139,0.972371477706028
"cg14486003",0.960782860942116,0.961478117822571,0.000944092941054585,0.961478117822571
"cg14486049",0.989149755800372,0.98729842058434,0.000549900127199451,0.989149755800372
"cg14486921",0.89364254451448,0.879170367737758,0.00471860665536215,0.89364254451448
"cg14489002",0.920691247131394,0.921470587951703,0.0134191379263566,0.921470587951703
"cg14489470",0.996546929457181,0.997963221922293,0.000894219168891208,0.997963221922293
"cg14490761",0.622822182530992,0.607362389579566,0.00350724245183212,0.622822182530992
"cg14490946",0.977059670355581,0.976219108022174,0.0107971920508527,0.977059670355581
"cg14491141",0.195198164567897,0.960251578965107,0.00189571741548711,0.960251578965107
"cg14491323",NA,NA,0.0318810738382337,NA
"cg14491766",0.937465784070542,0.970416744837262,0.00427282800679979,0.970416744837262
"cg14491811",0.919309835736173,0.938192891513797,0.00185825442874898,0.938192891513797
"cg14493233",0.890381823290584,0.963521073977294,0.00139389104755033,0.963521073977294
"cg14494918",0.958075675041452,0.95188774169979,0.00299439132378395,0.958075675041452
"cg14494932",0.566809035598214,0.56776490393608,0.0151248540885088,0.56776490393608
"cg14496375",0.918475298542976,0.926728299573274,0.00958514550790218,0.926728299573274
"cg14497036",0.870390406144895,0.978986641978922,0.0058049806001419,0.978986641978922
"cg14497492",0.868745535608343,0.8913565617374,0.0143064521703877,0.8913565617374
"cg14498322",0.975144784149755,0.977287510424401,0.00741188477619921,0.977287510424401
"cg14498587",0.750224167672235,0.9867786627958,0.00397561769295518,0.9867786627958
"cg14501253",0.991266247712309,0.996789751578339,0.00147269148145979,0.996789751578339
"cg14502342",0.9995147641156,0.999897955166381,0.000129260426639299,0.999897955166381
"cg14502980",0.37060042199216,0.675385409157698,0.00653110167825672,0.675385409157698
"cg14503550",0.650000505301225,0.661930687927442,0.00992655297445089,0.661930687927442
"cg14504327",0.826235739841733,0.883022717310795,0.0290816040730429,0.883022717310795
"cg14504341",0.849071125524779,0.857667930210785,0.00610913583239237,0.857667930210785
"cg14504458",0.999378645147038,0.999376604903678,0.00046519266419956,0.999378645147038
"cg14504470",0.177792008080861,0.324842985164884,0.00566003375312096,0.324842985164884
"cg14505098",0.976280295652062,0.978984202207093,0.00244754597348495,0.978984202207093
"cg14505366",0,0,0.00517270801439174,0
"cg14506140",0.762470065505453,0.797145501877827,0.0033792998218117,0.797145501877827
"cg14507657",0.838482081110849,0.838138113448683,0.00250050684588243,0.838482081110849
"cg14508198",0.993618912389411,0.995875993544309,0.00450988885271676,0.995875993544309
"cg14509153",0.97102895081487,0.978060711098309,0.00533070451199422,0.978060711098309
"cg14509271",0.730429956008892,0.672939480365579,0.00347017407816018,0.730429956008892
"cg14511200",NA,NA,0.0296564204396516,NA
"cg14512347",0.818113756206546,0.826825687102244,0.0288526026093441,0.826825687102244
"cg14512425",0.68433337937107,0.769592739616621,0.00263673099029743,0.769592739616621
"cg14512779",0.881780563163677,0.88120194948342,0.0466329097657764,0.881780563163677
"cg14515103",0.926857679066779,0.924069702107104,0.00732943810701381,0.926857679066779
"cg14516881",0.900101174482652,0.979488297908627,0.00660074317111198,0.979488297908627
"cg14517089",0.158361343147359,0.194226672969676,0.00161985730500092,0.194226672969676
"cg14517144",0.900060968264726,0.900240251069796,0.00360173671236802,0.900240251069796
"cg14518178",0.984830339676629,0.989097427541331,0.00414396253606014,0.989097427541331
"cg14518255",0.814690879388017,0.808877638924993,0.000253567936621069,0.814690879388017
"cg14518260",0.998884484076398,0.99915799794263,0.00030693238994689,0.99915799794263
"cg14518762",0.89028672297526,0.882712513068447,0.00607733635670728,0.89028672297526
"cg14518990",0.998580883559347,0.998578150442203,0.000525562697662685,0.998580883559347
"cg14522338",0.342657119093892,0.702914757521355,0.0143864907481913,0.702914757521355
"cg14522627",0.776590319454667,0.838120108500686,0.00471757496170352,0.838120108500686
"cg14522800",0.97218170545888,0.976192547104304,0.00545876696530447,0.976192547104304
"cg14523376",0.972656714948156,0.968829840927997,0.00311535327357243,0.972656714948156
"cg14523578",0.637144070685469,0.678347905938911,0.00949288459921529,0.678347905938911
"cg14523803",0.317398633464265,0.940536926703381,0.00550936013155876,0.940536926703381
"cg14524396",0.970578967969668,0.966924436483956,0.00104457139995828,0.970578967969668
"cg14524971",0.525935930865389,0.743316172572347,0.00112858949563605,0.743316172572347
"cg14525247",0.76113849108101,0.970860946326113,0.00540750566071951,0.970860946326113
"cg14525477",0.950807945947308,0.965643967254889,0.00927290701359537,0.965643967254889
"cg14527262",0.987422244276928,0.9931914056429,0.000207961380585875,0.9931914056429
"cg14528339",0.934254485564531,0.946495211869372,0.00814659481372626,0.946495211869372
"cg14529563",0.951719770467404,0.981855143063822,0.00565064158810258,0.981855143063822
"cg14529996",0.971454552358246,0.980072036063807,0.0013662087884071,0.980072036063807
"cg14530275",0.816521210939915,0.829110128470709,0.00264301492080893,0.829110128470709
"cg14530571",0.952156088995272,0.954581115573447,0.000626018869364642,0.954581115573447
"cg14530830",0.856962849796703,0.851746831342018,0.00308423822898395,0.856962849796703
"cg14532282",0.848469906601452,0.849898587048089,0.00199381571154381,0.849898587048089
"cg14533258",0.999746276306209,0.999798890546329,0.000669044383516837,0.999798890546329
"cg14533614",0.748201804940851,0.768413771941097,0.00346830605831039,0.768413771941097
"cg14534239",0.842388303437944,0.845990380410136,0.0017816147694914,0.845990380410136
"cg14536337",0.999669272413584,0.999809537378919,0.00011177112387099,0.999809537378919
"cg14536909",0.576967152150933,0.577186527190642,0.00539913236407413,0.577186527190642
"cg14537141",0.950306623482863,0.972199212357979,0.0108880932183802,0.972199212357979
"cg14537350",0.685403621432808,0.98202310959278,0.00922922469056297,0.98202310959278
"cg14539088",0.966443250607782,0.972891376246313,0.00847416332504625,0.972891376246313
"cg14539532",0.989381685163935,0.989350720769766,0.0064896530928869,0.989381685163935
"cg14539976",0.972469375290931,0.969917009430884,0.00129117352820457,0.972469375290931
"cg14540643",0.497872520560035,0.764678241605467,0.00555828202350447,0.764678241605467
"cg14541860",0.968438224886655,0.972715635585778,0.00472949137543582,0.972715635585778
"cg14542590",0.998372820267035,0.998345858650055,0.000642433355558802,0.998372820267035
"cg14545043",0.689134270857335,0.775477770230422,0.00269187077993427,0.775477770230422
"cg14545204",0.999637940071372,0.99975712516889,0.000219837639853726,0.99975712516889
"cg14545634",0.959811570339855,0.984287805758061,0.00118198642104889,0.984287805758061
"cg14546236",0.673350703664952,0.680694653028029,0.00176062153644257,0.680694653028029
"cg14546473",0.769548772819115,0.751801298707779,0.00116736147310631,0.769548772819115
"cg14547563",0.869635721777903,0.882807991078578,0.00779952750841689,0.882807991078578
"cg14548148",0.999851664658545,0.999856558682482,0.000374650715106395,0.999856558682482
"cg14548334",NA,NA,0.00234631430548271,NA
"cg14548440",0.81188647894453,0.832328177027387,0.00425392523064982,0.832328177027387
"cg14548925",0.587940955411778,0.752582108899319,0.00288379386801553,0.752582108899319
"cg14549277",0.776725281041269,0.813330047803704,0.00217042506448828,0.813330047803704
"cg14550108",0,0,0.0412752693229774,0
