CpG ID,Coefficient,Coefficient rounded,Symbol,strand,ENSEMBL,Gene Length,annotation,Chromatin State,PRC Binding Site,CpG Island,Human hg38,Mouse mm9
cg22285267,-0.028311931,-0.028,FXR1,-,ENSG00000114416,70306,Promoter (<=1kb),PromF4,PRC2,FALSE,chr3:180630498,chr3:33919059
cg22362271,-0.012312605,-0.012,HIBADH,+,ENSG00000106049,137562,"Intron (uc003szf.3/11112, intron 4 of 7)",EnhA6,None,TRUE,chr7:27591669,chr6:52517543
cg22451098,-0.223643261,-0.22,SKI,+,ENSG00000157933,81519,Promoter (<=1kb),TSS1,None,FALSE,chr1:2160304,chr4:154596530
cg22487274,0.0083502,0.0084,PXK,-,ENSG00000168297,92262,"Exon (uc003djx.1/54899, exon 12 of 18)",TxEnh4,None,TRUE,chr3:58385088,chr14:8978770
cg22525783,0.173695391,0.17,CCDC171,-,ENSG00000164989,418801,"Exon (uc003zmd.3/203238, exon 22 of 26)",Acet2,None,TRUE,chr9:15846748,chr4:83388880
cg22572489,0.032741175,0.033,MEIS1-AS3,+,NA,10128,Promoter (<=1kb),PromF5,None,FALSE,chr2:66660630,chr11:18920587
cg22592261,0.026848836,0.027,FBXL17,+,ENSG00000145743,523066,"Intron (uc011cvc.2/64839, intron 8 of 8)",EnhA5,None,TRUE,chr5:107212006,chr17:63425580
cg22741302,-0.126395251,-0.13,PMFBP1,+,ENSG00000118557,53354,"Intron (uc002fci.1/uc002fci.1, intron 1 of 1)",EnhWk4,None,TRUE,chr16:72534679,chr8:111711680
cg22822366,0.026302713,0.026,PIK3C2B,-,ENSG00000133056,67717,"Exon (uc001haw.3/5287, exon 26 of 34)",TxEx3,None,TRUE,chr1:204403028,NA
cg22934566,0.29701516,0.3,KALRN,-,ENSG00000160145,425171,3' UTR,TxWk2,None,TRUE,chr3:124237265,chr16:34153572
cg22972602,0.037554795,0.038,ZFHX4,+,ENSG00000091656,186007,"Intron (uc003yat.1/79776, intron 1 of 2)",BivProm4,None,TRUE,chr8:77596144,NA
cg23024952,0.035486129,0.035,EIF4G1,+,ENSG00000114867,20864,5' UTR,PromF6,None,TRUE,chr3:184033963,chr16:20674344
cg23050114,-0.023846158,-0.024,NFAT5,-,ENSG00000102908,120204,"Exon (uc002exi.3/10725, exon 4 of 14)",TxEx2,None,TRUE,chr16:69681374,chr8:109863152
cg23094811,-0.070447715,-0.07,ANO4,-,ENSG00000151572,302615,"Exon (uc010svl.1/121601, exon 9 of 11)",Quies3,None,TRUE,chr12:101368645,chr10:88547313
cg23106587,0.002956548,0.003,ELP4,-,ENSG00000109911,274033,"Intron (uc001mtb.3/26610, intron 9 of 9)",EnhWk4,None,TRUE,chr11:31786457,chr2:105559680
cg23195996,0.151716507,0.15,CAMKMT,+,ENSG00000143919,410689,"Intron (uc002rum.3/79823, intron 10 of 10)",BivProm2,PRC2,TRUE,chr2:44996091,chr17:85854175
cg23206974,0.121323715,0.12,NAA25,-,ENSG00000111300,82143,"Exon (uc001ttn.4/80018, exon 15 of 24)",TxEx2,None,TRUE,chr12:112487323,chr5:121879433
cg23270711,0.007662308,0.0077,PAPOLA,+,ENSG00000090060,64741,"Exon (uc001yfq.3/10914, exon 22 of 22)",Tx7,None,TRUE,chr14:97031382,chr12:107075065
cg23311800,0.00251216,0.0025,ELF5,-,ENSG00000135374,35006,Promoter (<=1kb),ReprPC7,None,TRUE,chr11:34535396,chr2:103264169
cg23319205,0.174375705,0.17,RGS9,-,ENSG00000108370,73325,"Exon (uc021ubw.1/8787, exon 17 of 17)",ReprPC6,None,TRUE,chr17:63206742,chr11:109097194
cg23585084,0.046651251,0.047,CACNB4,+,ENSG00000182389,266308,"Exon (uc002txy.3/785, exon 13 of 13)",TxWk1,None,TRUE,chr2:152695838,chr2:52290214
cg23619357,-0.129089159,-0.13,PBX1,+,ENSG00000185630,292464,Distal Intergenic,BivProm4,PRC2,TRUE,chr1:164290198,chr1:170607096
cg23643330,-0.204390702,-0.2,JAG1,-,ENSG00000101384,36363,Promoter (<=1kb),TSS1,None,FALSE,chr20:10654420,chr2:136942235
cg23748504,-0.119696988,-0.12,NOVA1,-,ENSG00000139910,151872,"Intron (uc001wpy.3/4857, intron 2 of 4)",EnhWk4,None,TRUE,chr14:27019020,chr12:47867411
cg23763736,-0.110388988,-0.11,ASIC2,+,ENSG00000108684,1143720,"Intron (uc002hhu.3/40, intron 1 of 9)",BivProm2,PRC2,FALSE,chr17:31620378,chr11:80967223
cg23885292,0.104089811,0.1,SMIM21,-,ENSG00000206026,11617,Distal Intergenic,ReprPC3,None,TRUE,chr18:73075299,chr18:84114087
cg24079953,-0.166982791,-0.17,SEC31B,-,ENSG00000075826,24519,"Intron (uc009xwo.1/25956, intron 4 of 11)",TxEx2,None,TRUE,chr10:102284135,chr19:44625335
cg24102071,-0.127655379,-0.13,ATP5F1A,-,ENSG00000152234,20090,"Exon (uc002lbr.2/498, exon 8 of 12)",TxEx2,None,TRUE,chr18:43667164,chr18:78018851
cg24138127,-0.047799911,-0.048,MADD,-,ENSG00000110514,60656,3' UTR,TxEx2,None,TRUE,chr11:47350196,chr2:90978924
cg24147216,0.358046852,0.36,PKNOX1,-,ENSG00000160199,54425,Promoter (<=1kb),TSS2,None,FALSE,chr21:44394715,chr17:31701774
cg24176376,-0.035327433,-0.035,LRP6,-,ENSG00000070018,150851,"Exon (uc001rah.4/4040, exon 2 of 23)",TxEnh3,None,TRUE,chr12:12397415,chr6:134491889
cg24280720,-0.133866869,-0.13,GRIA3,+,ENSG00000125675,306671,"Exon (uc004etr.4/2892, exon 14 of 16)",EnhA16,None,TRUE,chr23:122599516,chr20:39007978
cg24334980,-0.017144679,-0.017,THTPA,+,ENSG00000259431,47822,"Intron (uc031qnt.1/79178, intron 4 of 4)",EnhA19,None,TRUE,chr14:24008110,NA
cg24417649,0.126313807,0.13,FLJ12825,-,ENSG00000248265,63981,"Intron (uc001sey.2/440101, intron 1 of 1)",ReprPC9,None,TRUE,chr12:54491299,chr15:102906653
cg24420398,0.179969562,0.18,NFASC,-,ENSG00000163531,194169,5' UTR,TxEnh5,None,TRUE,chr1:204938083,chr1:134517528
cg24509515,0.04948205,0.049,ZBTB7C,-,ENSG00000184828,382025,"Exon (uc002ldb.3/201501, exon 3 of 3)",TxWk2,None,TRUE,chr18:45556238,chr18:76305378
cg24526715,-0.022659855,-0.023,TMEM229B,-,ENSG00000198133,61406,"Exon (uc001xjj.1/161145, exon 3 of 7)",TxEnh5,None,FALSE,chr14:67940316,NA
cg24570504,-0.605070684,-0.61,KCTD12,-,ENSG00000178695,6237,Promoter (<=1kb),PromF4,PRC2,FALSE,chr13:77460089,chr14:103381463
cg24576342,0.017764836,0.018,MIR96,+,ENSG00000199158,77,Promoter (<=1kb),BivProm3,None,TRUE,chr7:129414604,chr6:30119531
cg24590724,-0.032176176,-0.032,DACH1,-,ENSG00000276644,429233,"Intron (uc021rkj.1/1602, intron 1 of 10)",EnhWk4,None,TRUE,chr13:72427238,chr14:98555344
cg24596898,-0.082015741,-0.082,EDN2,+,ENSG00000127129,5429,Distal Intergenic,BivProm1,PRC2,TRUE,chr1:41849189,chr4:119939756
cg24949915,-0.234703825,-0.23,MIR2113,+,ENSG00000238367,89,Promoter (1-2kb),Quies1,None,TRUE,chr6:98470421,chr4:23556107
cg24960230,-0.000608556,-0.00061,MECOM,+,ENSG00000085276,580277,"Intron (uc003ffl.2/2122, intron 1 of 14)",PromF5,None,TRUE,chr3:168960392,chr3:30005612
cg25209700,0.147279594,0.15,TXNL1,-,ENSG00000091164,48450,"Exon (uc002lgg.3/9352, exon 6 of 8)",Tx6,None,TRUE,chr18:54281785,chr18:63833833
cg25239681,0.20255384,0.2,LINC01122,+,ENSG00000233723,543014,"Intron (uc002rzy.3/400955, intron 4 of 13)",Acet5,None,TRUE,chr2:59145100,chr11:25593367
cg25253213,0.051338131,0.051,BCOR,-,ENSG00000183337,11826,Distal Intergenic,EnhWk4,None,TRUE,chr23:39699502,chr20:11399126
cg25306428,0.004757348,0.0048,LSM14B,+,ENSG00000149657,7120,Promoter (<=1kb),TSS1,None,FALSE,chr20:60697789,chr2:179759957
cg25349226,-0.127456691,-0.13,RHOB,+,ENSG00000143878,2367,Promoter (<=1kb),PromF4,None,FALSE,chr2:20647328,chr12:8506336
cg25420088,-0.1357153,-0.14,SOX1,-,ENSG00000182968,4108,Distal Intergenic,BivProm2,PRC2,FALSE,chr13:112759668,chr8:12431466
cg25450437,0.105790554,0.11,EGR2,+,ENSG00000122877,7172,5' UTR,BivProm1,PRC2,FALSE,chr10:64575709,chr10:67001048
cg25483422,0.022734007,0.023,FGFR2,+,ENSG00000066468,120129,5' UTR,Tx8,None,TRUE,chr10:123276971,chr7:137342071
cg25488613,0.014022729,0.014,DHX15,+,ENSG00000109606,11686,"Exon (uc003gqw.3/1665, exon 1 of 4)",TxEnh4,None,TRUE,chr4:24538755,NA
cg25609272,-0.05897011,-0.059,LINC00251,-,ENSG00000280725,19196,Promoter (9-10kb),EnhWk4,None,TRUE,chr8:66102147,chr3:18570518
cg25686395,0.096612926,0.097,ZFHX3,-,ENSG00000140836,265489,"Exon (uc002fck.3/463, exon 2 of 10)",TxEx3,None,FALSE,chr16:72993432,chr8:111316759
cg25691921,0.026378056,0.026,BCOR,+,ENSG00000183337,11826,Distal Intergenic,EnhWk4,None,TRUE,chr23:39699499,chr20:11399123
cg25749301,0.246169178,0.25,EPC2,+,ENSG00000135999,142577,3' UTR,Tx7,None,TRUE,chr2:149544934,chr2:49406504
cg25771548,0.091784862,0.092,OAZ2,+,ENSG00000180304,15690,"Exon (uc002ano.2/4947, exon 6 of 6)",TxEnh4,None,TRUE,chr15:64980988,chr9:65536946
cg25925945,-0.238289544,-0.24,NCKAP1,-,ENSG00000061676,114008,Promoter (<=1kb),PromF4,None,FALSE,chr2:183902764,chr2:80421059
cg25963537,-0.037485807,-0.037,RANBP17,+,ENSG00000204764,438124,"Intron (uc003mba.3/64901, intron 25 of 27)",Acet5,None,TRUE,chr5:170696381,chr11:33140554
cg26107500,0.107603679,0.11,TIFAB,-,ENSG00000255833,3532,Distal Intergenic,EnhWk4,None,TRUE,chr5:134813000,chr13:56310022
cg26149636,-0.307398376,-0.31,EIF4E2,+,ENSG00000135930,32993,"Exon (uc010zmi.1/9470, exon 5 of 5)",TxEx2,None,TRUE,chr2:233431928,chr1:89122812
cg26192546,0.138482635,0.14,PAX2,-,ENSG00000075891,84231,Distal Intergenic,ReprPC1,PRC2,TRUE,chr10:102492909,chr19:44818297
cg26255722,-0.026858117,-0.027,FOXP4,+,ENSG00000137166,55959,"Intron (uc003oql.3/116113, intron 1 of 16)",EnhA17,PRC2,TRUE,chr6:41523559,chr17:48051840
cg26259809,0.088577945,0.089,WNK1,+,ENSG00000060237,158530,"Exon (uc001qio.4/65125, exon 4 of 28)",TxEx1,None,TRUE,chr12:939221,chr6:119940214
cg26353501,0.136886809,0.14,OXR1,-,ENSG00000164830,482516,"Exon (uc022azp.1/55074, exon 12 of 17)",TxWk1,None,TRUE,chr8:107749780,chr15:41680248
cg26375824,-0.099027704,-0.099,TNC,+,ENSG00000041982,98683,"Exon (uc004bjj.4/3371, exon 16 of 28)",TxEnh5,None,TRUE,chr9:117810776,chr4:63645731
cg26423680,-0.007461384,-0.0075,MECOM,+,ENSG00000085276,580277,"Intron (uc003ffl.2/2122, intron 1 of 14)",PromF5,None,TRUE,chr3:168960390,chr3:30005610
cg26465231,0.318731499,0.32,NPTN,-,ENSG00000156642,73410,"Exon (uc002avr.3/27020, exon 7 of 8)",Tx6,None,TRUE,chr15:73854270,chr9:58499105
cg26551743,0.320070136,0.32,ZMYND8,-,ENSG00000101040,138290,5' UTR,TxEx1,None,TRUE,chr20:45927609,chr2:165671657
cg26621696,0.000458643,0.00046,SF1,-,ENSG00000168066,4533,"Exon (uc010rnn.2/7536, exon 13 of 13)",TxEnh6,None,FALSE,chr11:64533398,chr19:6375886
cg26637809,0.003482492,0.0035,HOXD10,-,ENSG00000128710,3179,Promoter (<=1kb),ReprPC1,PRC2,TRUE,chr2:176981826,chr2:74530301
cg26741666,-0.029716486,-0.03,FOXP1,-,ENSG00000114861,629276,"Intron (uc003doi.3/27086, intron 6 of 14)",Tx2,None,TRUE,chr3:71053088,chr6:98918903
cg26746066,0.09040019,0.09,RUNDC3A,+,ENSG00000108309,9312,"Exon (uc002igi.3/10900, exon 3 of 11)",BivProm3,None,TRUE,chr17:42390519,chr11:102259446
cg26879836,0.19633187,0.2,BDNF,+,ENSG00000176697,67164,Promoter (<=1kb),ReprPC1,PRC2,TRUE,chr11:27743064,chr2:109515391
cg26976812,-0.586954861,-0.59,PEX14,+,ENSG00000142655,155813,"Intron (uc009vmu.1/5195, intron 3 of 4)",EnhA5,None,TRUE,chr1:10658867,chr4:148358699
cg27028730,-0.013034865,-0.013,FIGN,-,ENSG00000182263,128396,Distal Intergenic,Acet2,None,TRUE,chr2:164911320,chr2:64289831
cg27043849,-0.06276088,-0.063,PCOLCE,-,ENSG00000106333,2647,3' UTR,TSS1,None,FALSE,chr7:100202124,chr5:138049845
cg27115699,0.078605483,0.079,INTS10,+,ENSG00000104613,34669,"Intron (uc003wzj.3/55174, intron 16 of 16)",TxEx3,None,TRUE,chr8:19706631,NA
cg27163308,0.022654054,0.023,ME3,-,ENSG00000151376,231091,"Exon (uc001pbz.3/10873, exon 11 of 14)",TxWk2,None,TRUE,chr11:86158187,NA
cg27231496,-0.009865061,-0.0099,VCL,-,ENSG00000035403,124964,"Exon (uc009xrr.3/7414, exon 21 of 23)",TxEnh4,None,TRUE,chr10:75873999,chr14:21848455
cg27251994,-0.126535112,-0.13,ASXL1,-,ENSG00000171456,80976,"Exon (uc002wxs.3/171023, exon 11 of 12)",TxEx2,None,TRUE,chr20:31021622,chr2:153223638
cg27260095,5.09E-05,5.10E-05,FOXD2,+,ENSG00000186564,4675,Distal Intergenic,ReprPC1,PRC2,TRUE,chr1:47909195,chr4:114576222
cg27371357,0.092124742,0.092,BCL11A,+,ENSG00000119866,102332,"Exon (uc002sab.3/53335, exon 4 of 5)",Tx5,None,TRUE,chr2:60689113,chr11:24063591
cg27523673,0.069666575,0.07,POU2F2,-,ENSG00000028277,46364,3' UTR,Acet4,None,TRUE,chr19:42590421,NA
